Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Latavius Murray,MIN,RB,8.1,24
Spencer Ware,KAN,RB,5.0,20
Jonathan Williams,NOR,RB,1.2,20
Odell Beckham,NYG,WR,19.9,9
Raheem Mostert,SFO,RB,1.8,30
Keith Smith,OAK,RB,1.2,29
Jacquizz Rodgers,TAM,RB,3.7,10
Marquise Goodwin,SFO,WR,11.8,24
Marcus Johnson,IND,WR,-0.2,30
Cooper Kupp,LAR,WR,16.8,8
Ito Smith,ATL,RB,6.5,3
Jordy Nelson,OAK,WR,29.3,14
Mike Evans,TAM,WR,25.7,17
Michael Thomas,NOR,WR,22.9,17
JuJu Smith-Schuster,PIT,WR,20.6,26
Travis Kelce,KAN,TE,19.4,7
Vance McDonald,PIT,TE,21.2,22
Adam Thielen,MIN,WR,24.5,5
Jarvis Landry,CLE,WR,18.3,31
Will Fuller,HOU,WR,21.1,7
Julio Jones,ATL,WR,14.6,32
Brandin Cooks,LAR,WR,16.0,8
Christian Kirk,ARI,WR,16.0,10
John Brown,BAL,WR,13.6,11
DeAndre Hopkins,HOU,WR,14.6,7
Mike Williams,LAC,WR,24.1,22
Sterling Shepard,NYG,WR,20.0,9
George Kittle,SFO,TE,12.9,32
Geronimo Allison,GNB,WR,15.6,32
Tyler Eifert,CIN,TE,13.4,28
Chris Godwin,TAM,WR,16.4,17
Zach Ertz,PHI,TE,12.3,23
Dallas Goedert,PHI,TE,20.3,23
O.J. Howard,TAM,TE,13.2,25
Ben Watson,NOR,TE,12.1,25
Vernon Davis,WAS,WR,9.0,28
Jakeem Grant,MIA,WR,21.0,19
Marvin Jones,DET,WR,16.9,13
Golden Tate,DET,WR,12.9,13
Devin Funchess,CAR,WR,16.7,20
Jordan Reed,WAS,TE,10.5,12
Demaryius Thomas,DEN,WR,11.3,1
Michael Crabtree,BAL,WR,13.1,11
Kenny Stills,MIA,WR,15.1,19
Mark Andrews,BAL,TE,7.9,27
Jalen Richard,OAK,RB,11.9,29
A.J. Green,CIN,WR,10.8,27
Quincy Enunwa,NYJ,WR,9.7,15
Trey Burton,CHI,TE,9.5,4
Kenny Golladay,DET,WR,17.3,13
Jordan Thomas,HOU,TE,7.3,14
Davante Adams,GNB,WR,18.2,14
Rob Gronkowski,NWE,TE,9.1,17
Antonio Brown,PIT,WR,17.0,26
T.Y. Hilton,IND,WR,10.0,30
Allen Robinson,CHI,WR,8.0,12
Kyle Rudolph,MIN,TE,15.8,2
C.J. Ham,MIN,RB,9.7,24
Geoff Swaim,DAL,TE,9.7,13
Cole Beasley,DAL,WR,7.6,16
Paul Richardson,WAS,WR,11.6,28
Antonio Gates,LAC,TE,7.5,18
Jimmy Graham,GNB,TE,9.5,18
Keenan Allen,LAC,WR,5.4,22
Ryan Griffin,HOU,TE,6.4,14
Danny Amendola,MIA,WR,7.2,19
Keelan Cole,JAX,WR,9.0,21
DeVante Parker,MIA,WR,6.0,19
Rhett Ellison,NYG,TE,12.9,31
Willie Snead,BAL,WR,6.9,11
Kyle Juszczyk,SFO,RB,11.8,30
DeSean Jackson,TAM,WR,6.7,17
Courtland Sutton,DEN,WR,5.7,1
David Njoku,CLE,TE,5.6,3
Theo Riddick,DET,RB,6.6,13
Mohamed Sanu,ATL,WR,13.6,32
Ryan Grant,IND,WR,12.5,30
Tyler Higbee,LAR,TE,5.5,16
Jermaine Kearse,NYJ,WR,6.5,15
Anthony Miller,CHI,WR,7.5,12
Ricky Seals-Jones,ARI,TE,10.5,10
Cameron Brate,TAM,TE,12.4,25
Corey Davis,TEN,WR,5.4,2
Taylor Gabriel,CHI,WR,9.4,12
Eric Ebron,IND,TE,8.3,5
Laquon Treadwell,MIN,WR,7.3,5
Rashard Higgins,CLE,WR,6.2,31
Jared Cook,OAK,TE,8.1,24
Mike Gesicki,MIA,TE,6.1,30
Chris Hogan,NWE,WR,6.1,18
Dede Westbrook,JAX,WR,6.1,21
Brandon Marshall,SEA,WR,5.0,6
Taywan Taylor,TEN,WR,7.0,2
Kelvin Benjamin,BUF,WR,5.9,3
Andre Holmes,BUF,WR,5.9,3
Vyncint Smith,HOU,WR,3.8,7
Kendrick Bourne,SFO,WR,3.7,24
Nick Vannett,SEA,TE,6.7,19
Rex Burkhead,NWE,RB,4.6,21
Jason Croom,BUF,TE,9.6,8
Jaron Brown,SEA,WR,10.5,6
Austin Carr,NOR,WR,3.5,6
Terrelle Pryor,NYJ,WR,3.5,15
James Washington,PIT,WR,4.5,26
Nelson Agholor,PHI,WR,6.4,4
Trent Taylor,SFO,WR,5.4,24
Austin Hooper,ATL,TE,5.3,6
Deonte Thompson,DAL,WR,4.3,16
Robby Anderson,NYJ,WR,2.2,15
Randall Cobb,GNB,WR,4.2,15
Allen Hurns,DAL,WR,4.2,16
Jordan Matthews,PHI,WR,4.1,4
Antonio Callaway,CLE,WR,6.0,31
Ian Thomas,CAR,TE,5.0,29
Evan Engram,NYG,TE,2.9,31
Torrey Smith,CAR,WR,4.9,20
C.J. Uzomah,CIN,TE,9.9,28
Jordan Akins,HOU,TE,2.8,14
Charles Clay,BUF,TE,3.8,8
Austin Seferian-Jenkins,JAX,TE,4.8,1
Amari Cooper,OAK,WR,3.7,14
Stefon Diggs,MIN,WR,5.7,5
Michael Gallup,DAL,WR,2.7,16
Josh Hill,NOR,TE,2.7,16
Zay Jones,BUF,WR,2.7,3
A.J. Derby,MIA,TE,2.6,30
Tyler Kroft,CIN,TE,2.6,28
Donte Moncrief,JAX,WR,1.6,21
John Ross,CIN,WR,4.6,27
Anthony Sherman,KAN,RB,2.6,20
Damien Williams,KAN,RB,3.6,20
Cody Latimer,NYG,WR,2.5,9
Chester Rogers,IND,WR,3.4,30
Eric Tomlinson,NYJ,TE,2.4,26
Chris Conley,KAN,WR,9.3,29
Demetrius Harris,KAN,TE,8.3,7
Derrick Coleman,ARI,RB,2.2,1
Josh Malone,CIN,WR,2.2,27
Cordarrelle Patterson,NWE,WR,2.2,18
Pierre Garcon,SFO,WR,2.1,24
Dwayne Harris,OAK,WR,3.1,14
Cameron Meredith,NOR,WR,8.1,14
Logan Paulsen,ATL,TE,2.1,6
Luke Stocker,TEN,TE,2.1,20
Bruce Ellington,HOU,WR,2.0,7
Joshua Perkins,PHI,TE,2.0,23
Luke Willson,DET,TE,3.0,21
Benny Cunningham,CHI,RB,1.9,32
Larry Fitzgerald,ARI,WR,2.9,10
Jermaine Gresham,ARI,TE,1.9,10
Aldrick Robinson,MIN,WR,1.9,5
Jonnu Smith,TEN,TE,1.9,20
Ryan Switzer,PIT,WR,9.9,26
Shaun Wilson,TAM,RB,2.9,10
Jake Butt,DEN,TE,2.8,15
Chad Williams,ARI,WR,1.8,10
Garrett Celek,SFO,TE,1.7,32
Tyler Conklin,MIN,TE,1.7,2
Mike Davis,SEA,RB,1.7,6
Marvin Hall,ATL,WR,1.7,32
Jeff Heuerman,DEN,TE,2.7,15
Jesse James,PIT,TE,1.7,22
Darius Jennings,TEN,WR,1.7,2
Marcus Kemp,KAN,WR,1.7,29
Erik Swoope,IND,TE,1.7,5
Jarius Wright,CAR,WR,1.7,20
Virgil Green,LAC,TE,1.6,18
Zach Line,NOR,RB,8.6,18
Ray-Ray McCloud,BUF,RB,1.6,9
Tommy Bohanon,JAX,RB,1.5,4
Maxx Williams,BAL,TE,1.5,27
Will Dissly,SEA,TE,1.4,19
T.J. Jones,DET,WR,1.4,13
Gerald Everett,LAR,TE,1.3,16
Rishard Matthews,TEN,WR,1.3,2
D.J. Moore,CAR,WR,1.3,20
Zach Pascal,IND,WR,1.3,30
Josh Bellamy,CHI,WR,1.2,12
Nick Boyle,BAL,TE,1.2,27
Chris Herndon,NYJ,TE,1.9,26
Ryan Kelly,IND,C,0.6,26
Nick Bellore,DET,RB,0.5,13
Terrence Brooks,NYJ,S,0.0,13
Stacy Coley,NYG,WR,0.0,9
Mike Hughes,MIN,CB,0.0,9
Jason Kelce,PHI,C,0.0,9
