Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Jeff Heath,DAL,SS,0.3,20
Nyheim Hines,IND,RB,5.2,5
Kyle Juszczyk,SFO,RB,3.3,25
Calvin Ridley,ATL,WR,7.0,15
Jamaal Williams,GNB,RB,0.3,29
Martavis Bryant,OAK,WR,4.9,8
Eric Ebron,IND,TE,28.1,20
Derek Watt,LAC,RB,0.2,26
James Develin,NWE,RB,6.1,4
Curtis Samuel,CAR,WR,3.9,17
Nick Bellore,DET,RB,0.0,1
Taquan Mizzell,CHI,WR,0.0,18
Jacquizz Rodgers,TAM,RB,16.2,18
Mike Williams,LAC,WR,0.0,19
C.J. Anderson,CAR,RB,-0.1,10
Travis Benjamin,LAC,WR,-0.2,19
C.J. Prosise,SEA,RB,-0.3,15
Chester Rogers,IND,WR,-0.4,2
James White,NWE,RB,7.6,4
JJ Nelson,ARI,WR,-1.0,24
Zach Ertz,PHI,TE,40.5,19
Allen Robinson,CHI,WR,31.3,18
Corey Davis,TEN,WR,25.5,13
Anthony Miller,CHI,WR,23.2,18
Julio Jones,ATL,WR,23.7,15
Robert Foster,BUF,WR,13.5,31
Chris Godwin,TAM,WR,17.3,31
Donte Moncrief,JAX,WR,18.8,4
Antonio Brown,PIT,WR,21.6,27
Zay Jones,BUF,WR,23.3,31
Nelson Agholor,PHI,WR,13.3,6
George Kittle,SFO,TE,17.3,14
Josh Gordon,NWE,WR,12.1,21
Kenny Golladay,DET,WR,19.8,10
T.Y. Hilton,IND,WR,10.7,2
Amari Cooper,DAL,WR,13.5,30
Odell Beckham,NYG,WR,23.3,29
Danny Amendola,MIA,WR,14.2,28
Michael Thomas,NOR,WR,27.0,20
Marquise Goodwin,SFO,WR,10.9,7
DeSean Jackson,TAM,WR,11.7,7
Tyler Boyd,CIN,WR,9.5,32
Theo Riddick,DET,WR,12.0,10
Davante Adams,GNB,WR,21.7,14
Keenan Allen,LAC,WR,17.7,19
Austin Hooper,ATL,TE,21.6,26
Marvin Jones,DET,WR,8.5,10
Adam Humphries,TAM,WR,7.3,10
Jared Cook,OAK,TE,9.2,16
Mike Evans,TAM,WR,8.1,16
Jordan Reed,WAS,TE,9.1,22
Ricky Seals-Jones,ARI,TE,10.1,32
Larry Fitzgerald,ARI,WR,11.0,24
Alshon Jeffery,PHI,WR,8.8,6
Brandon LaFell,OAK,WR,8.7,8
Mohamed Sanu,ATL,WR,8.7,15
Josh Doctson,WAS,WR,14.6,26
Evan Engram,NYG,TE,8.6,7
Travis Kelce,KAN,TE,10.6,4
James O'Shaughnessy,JAX,TE,9.6,23
Tyrell Williams,LAC,WR,8.6,19
Keith Kirkwood,NOR,WR,6.5,20
Jonnu Smith,TEN,TE,13.5,21
Vance McDonald,PIT,TE,14.4,28
Marquez Valdes-Scantling,GNB,WR,10.4,14
DeVante Parker,MIA,WR,9.3,28
Dontrelle Inman,IND,WR,8.1,2
Trey Burton,CHI,TE,8.0,17
Allen Hurns,DAL,WR,6.0,30
Jordan Matthews,PHI,WR,7.0,6
Greg Olsen,CAR,TE,8.0,25
Doug Baldwin,SEA,WR,8.9,22
Antonio Callaway,CLE,WR,5.9,22
Cooper Kupp,LAR,WR,8.9,16
Seth Roberts,OAK,WR,6.9,8
John Ross,CIN,WR,11.9,32
Cole Beasley,DAL,WR,7.7,30
Cameron Batson,TEN,WR,5.6,13
Jack Doyle,IND,TE,6.6,20
Michael Gallup,DAL,WR,5.4,30
Chris Herndon,NYJ,TE,6.4,2
Kendrick Bourne,SFO,WR,7.3,7
Breshad Perriman,CLE,WR,5.3,7
Devin Funchess,CAR,WR,6.2,17
Ryan Switzer,PIT,WR,5.1,27
Virgil Green,LAC,TE,5.0,30
Marcedes Lewis,GNB,TE,4.0,24
Demarcus Robinson,KAN,WR,6.0,12
Mo Alie-Cox,IND,TE,10.8,20
Rashard Higgins,CLE,WR,9.8,20
Blake Bell,JAX,TE,4.7,23
Kenny Stills,MIA,WR,4.6,28
Dan Arnold,NOR,TE,4.5,29
Tyler Higbee,LAR,TE,11.5,13
Ed Dickson,SEA,TE,3.4,18
Lance Kendricks,GNB,TE,4.4,24
C.J. Uzomah,CIN,TE,5.3,6
Chris Conley,KAN,WR,3.2,12
Andre Holmes,BUF,WR,3.2,31
Jarvis Landry,CLE,WR,4.2,31
Jarius Wright,CAR,WR,5.2,17
Dalton Schultz,DAL,TE,4.1,5
Ben Braunecker,CHI,TE,3.0,17
Austin Carr,NOR,WR,4.0,20
Golden Tate,PHI,WR,3.9,6
Phillip Dorsett,NWE,WR,3.8,21
Quincy Enunwa,NYJ,WR,5.8,5
Antonio Gates,LAC,TE,2.8,30
David Njoku,CLE,TE,2.8,30
Cody Core,CIN,WR,3.7,32
Jacob Hollister,NWE,TE,2.7,1
Roosevelt Nix,PIT,RB,3.7,7
Eric Saubert,ATL,TE,2.7,26
Jermaine Kearse,NYJ,WR,3.6,5
David Moore,SEA,WR,2.6,22
Levine Toilolo,DET,TE,2.6,10
Gerald Everett,LAR,TE,9.5,13
Michael Floyd,WAS,WR,3.5,26
O.J. Howard,TAM,TE,2.5,26
Cameron Brate,TAM,TE,2.4,26
Jimmy Graham,GNB,TE,2.4,24
T.J. Logan,ARI,RB,3.4,30
A.J. Derby,MIA,TE,2.3,12
Logan Paulsen,ATL,TE,3.3,26
Geoff Swaim,DAL,TE,4.3,5
Marvin Hall,ATL,WR,2.2,15
T.J. Jones,DET,WR,2.2,10
Elijhaa Penny,NYG,RB,3.2,20
Dante Pettis,SFO,WR,5.2,7
Trent Taylor,SFO,WR,2.2,7
Corey Coleman,NYG,WR,2.1,29
Anthony Firkser,TEN,TE,2.1,21
Rashad Greene,JAX,WR,0.1,4
Charone Peake,NYJ,WR,2.1,5
Dwayne Allen,NWE,TE,2.0,1
Malcolm Brown,LAR,RB,2.0,18
Darrius Heyward-Bey,PIT,WR,1.9,27
Michael Roberts,DET,TE,1.9,10
Jesse James,PIT,TE,7.8,28
Christian Kirk,ARI,WR,2.8,24
Nick Vannett,SEA,TE,7.8,18
Dion Dawkins,BUF,LT,7.7,18
Justin Hardy,ATL,WR,1.7,15
Kalen Ballage,MIA,RB,1.6,19
Orson Charles,CLE,TE,1.6,19
Rhett Ellison,NYG,TE,1.6,7
Ryan Grant,IND,WR,1.6,2
Jordan Leggett,NYJ,TE,1.6,2
Brandon Powell,DET,WR,1.6,10
Tommy Bohanon,JAX,RB,1.5,11
Derek Carrier,OAK,TE,1.5,16
Mike Gesicki,MIA,TE,1.5,12
Nick O'Leary,MIA,TE,1.5,12
Equanimeous St. Brown,GNB,WR,2.3,14
Anthony Sherman,KAN,RB,1.2,32
Ben Watson,NOR,TE,1.1,29
Dwayne Harris,OAK,WR,1.0,8
Spencer Pulley,NYG,C,0.8,8
Tramon Williams,GNB,S,-2.0,8
Ryan Jensen,TAM,C,0.0,8
Alex Mack,ATL,C,0.0,8
