Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Brian Hill,ATL,RB,0.7,32
Ray-Ray McCloud,BUF,WR,0.7,18
Alfred Blue,HOU,RB,3.5,16
Kenyan Drake,MIA,RB,6.4,9
Zach Line,NOR,RB,0.6,7
T.J. Yeldon,JAX,RB,2.1,7
John Kelly,LAR,RB,0.4,14
Tommylee Lewis,NOR,WR,-1.6,27
Isaiah McKenzie,BUF,WR,11.7,18
Brandon Powell,DET,WR,4.5,5
John Ross,CIN,WR,1.9,19
Ryan Switzer,PIT,WR,3.2,13
J.D. McKissic,SEA,RB,0.2,20
Elijhaa Penny,NYG,RB,0.2,4
Taquan Mizzell,CHI,RB,2.0,19
DeAndre Washington,OAK,RB,0.1,31
Justin Davis,LAR,RB,0.0,14
Benny Cunningham,CHI,RB,-0.1,19
Blaine Gabbert,TEN,QB,-0.1,10
Seth Roberts,OAK,WR,5.7,20
T.J. Logan,ARI,RB,5.5,20
Tyreek Hill,KAN,WR,8.1,8
Chris Moore,BAL,WR,7.0,26
DeAndre Hopkins,HOU,WR,39.0,31
Alshon Jeffery,PHI,WR,24.0,22
Kenny Golladay,DET,WR,21.6,5
Mike Evans,TAM,WR,16.1,1
Davante Adams,GNB,WR,19.9,10
Robert Foster,BUF,WR,20.8,18
Robby Anderson,NYJ,WR,22.6,9
Julian Edelman,NWE,WR,16.0,17
Jordy Nelson,OAK,WR,14.8,20
T.Y. Hilton,IND,WR,13.5,6
Dante Pettis,SFO,WR,13.3,16
Larry Fitzgerald,ARI,WR,15.2,16
Julio Jones,ATL,WR,20.2,12
Doug Baldwin,SEA,WR,23.7,29
Evan Engram,NYG,TE,15.5,1
Tyrell Williams,LAC,WR,13.1,24
Josh Reynolds,LAR,WR,12.0,30
Chris Hogan,NWE,WR,14.8,17
Tim Patrick,DEN,WR,11.5,15
James Washington,PIT,WR,9.5,13
Garrett Celek,SFO,TE,14.1,13
Travis Kelce,KAN,TE,13.1,16
Brandin Cooks,LAR,WR,11.9,30
Demaryius Thomas,HOU,WR,11.9,31
Willie Snead,BAL,WR,10.8,26
Antonio Gates,LAC,TE,9.4,32
Allen Robinson,CHI,WR,8.4,28
Tyler Conklin,MIN,TE,7.3,24
Chris Herndon,NYJ,TE,8.3,31
George Kittle,SFO,TE,8.1,13
Chris Manhertz,CAR,TE,12.0,6
Antonio Brown,PIT,WR,14.9,13
Michael Thomas,NOR,WR,11.9,27
Jamison Crowder,WAS,WR,8.6,2
Gerald Everett,LAR,TE,9.6,5
DaeSean Hamilton,DEN,WR,11.6,15
Blake Jarwin,DAL,TE,8.5,23
Aldrick Robinson,MIN,WR,12.4,14
Bennie Fowler,NYG,WR,6.3,21
Matt LaCosse,DEN,TE,8.3,26
Golden Tate,PHI,WR,9.3,22
Cole Beasley,DAL,WR,8.2,4
Calvin Ridley,ATL,WR,9.2,12
Courtland Sutton,DEN,WR,9.2,15
Keith Kirkwood,NOR,WR,6.0,27
JuJu Smith-Schuster,PIT,WR,8.0,13
Adam Shaheen,CHI,TE,5.9,12
Tyler Boyd,CIN,WR,13.8,19
Jarvis Landry,CLE,WR,6.7,11
Sterling Shepard,NYG,WR,5.7,21
Trey Burton,CHI,TE,13.6,12
Antonio Callaway,CLE,WR,14.5,11
Corey Davis,TEN,WR,6.3,7
Taylor Gabriel,CHI,WR,6.3,28
Russell Gage,ATL,WR,5.3,12
Jimmy Graham,GNB,TE,6.2,10
Mark Andrews,BAL,TE,5.1,22
Breshad Perriman,CLE,WR,10.1,11
Danny Amendola,MIA,WR,6.0,3
Randall Cobb,GNB,WR,6.0,10
Rashard Higgins,CLE,WR,5.0,11
David Njoku,CLE,TE,6.0,27
Justin Hardy,ATL,WR,11.9,12
Russell Shepard,NYG,WR,4.8,21
Levine Toilolo,DET,TE,6.8,2
Ben Watson,NOR,TE,3.8,28
Lance Kendricks,GNB,TE,6.7,10
Luke Stocker,TEN,TE,4.7,14
C.J. Uzomah,CIN,TE,3.7,30
Jason Croom,BUF,TE,3.5,17
Josh Hill,NOR,TE,4.4,28
Jared Cook,OAK,TE,4.3,29
Alex Erickson,CIN,WR,5.3,19
Mike Gesicki,MIA,TE,4.3,8
Adam Humphries,TAM,WR,6.3,1
Kyle Rudolph,MIN,TE,5.3,24
Dalton Schultz,DAL,TE,5.3,23
Zach Ertz,PHI,TE,5.2,18
Ricky Seals-Jones,ARI,TE,5.2,18
Rob Gronkowski,NWE,TE,4.1,25
Jarius Wright,CAR,WR,5.1,32
Marcell Ateman,OAK,WR,4.0,20
Hayden Hurst,BAL,TE,5.0,22
Cordarrelle Patterson,NWE,WR,5.0,17
Eli Rogers,PIT,WR,6.0,13
Chris Conley,KAN,WR,3.9,8
Josh Gordon,NWE,WR,2.9,17
Jeremy Sprinkle,WAS,TE,10.9,20
Adam Thielen,MIN,WR,3.9,14
Josh Bellamy,CHI,WR,2.8,28
James Develin,NWE,RB,3.8,10
Brian Parker,DEN,TE,3.8,26
Kelvin Benjamin,KAN,WR,2.7,8
Devontae Booker,DEN,RB,3.7,22
Byron Marshall,WAS,RB,2.7,5
Kenny Stills,MIA,WR,2.7,3
Taywan Taylor,TEN,WR,3.7,7
Kendrick Bourne,SFO,WR,3.6,16
Vernon Davis,WAS,TE,3.6,20
Michael Floyd,WAS,WR,3.6,2
Ryan Grant,IND,WR,3.6,6
Jermaine Gresham,ARI,TE,2.6,6
Andre Roberts,NYJ,WR,10.6,9
Trent Sherfield,ARI,WR,10.5,9
Tre'Quan Smith,NOR,WR,3.5,27
Noah Brown,DAL,WR,2.4,4
Ed Dickson,SEA,TE,3.4,7
Tyler Higbee,LAR,TE,3.4,5
Ian Thomas,CAR,TE,3.4,6
Jawill Davis,NYG,WR,3.3,21
Maurice Harris,WAS,WR,2.3,2
Vance McDonald,PIT,TE,9.3,21
Brice Butler,MIA,WR,2.2,3
Dallas Goedert,PHI,TE,3.2,18
Zach Pascal,IND,WR,2.2,6
Marquez Valdes-Scantling,GNB,WR,2.2,10
Zay Jones,BUF,WR,2.1,18
Eric Tomlinson,NYJ,TE,2.1,31
Cody Core,CIN,WR,2.0,19
Marvin Hall,ATL,WR,2.0,12
Chester Rogers,IND,WR,2.0,6
Cameron Brate,TAM,TE,1.9,15
John Brown,BAL,WR,1.9,26
Virgil Green,LAC,TE,2.9,32
Allen Hurns,DAL,WR,1.9,4
Jesse James,PIT,TE,1.9,21
Andy Jones,DET,WR,8.9,5
Jermaine Kearse,NYJ,WR,2.9,9
David Moore,SEA,TE,1.9,7
Nelson Agholor,PHI,WR,1.8,22
Corey Coleman,NYG,WR,1.8,21
Eric Ebron,IND,TE,1.8,19
Jordan Leggett,NYJ,TE,1.8,31
Trent Taylor,SFO,WR,1.8,16
Marquise Goodwin,SFO,WR,1.7,16
Rishard Matthews,NYJ,WR,1.7,9
James O'Shaughnessy,JAX,TE,1.7,9
Demarcus Robinson,KAN,WR,8.7,8
Equanimeous St. Brown,GNB,WR,1.7,10
Blake Bell,JAX,TE,1.6,10
Tajae Sharpe,TEN,WR,1.6,7
Jordan Wilkins,IND,RB,1.6,6
Maxx Williams,BAL,TE,1.6,22
Andre Holmes,DEN,WR,1.5,15
T.J. Jones,DET,WR,1.5,5
Jake Kumerow,GNB,WR,1.5,10
Kyle Juszczyk,SFO,RB,1.3,18
MyCole Pruitt,TEN,TE,1.2,14
Jordan Thomas,HOU,TE,1.2,3
Jacquizz Rodgers,TAM,RB,1.1,2
Lee Smith,OAK,TE,7.1,29
Ryan Griffin,HOU,TE,0.9,3
Ronald Jones,TAM,RB,0.9,2
Tremon Smith,KAN,CB,0.0,2
Josh Jackson,GNB,CB,0.0,2
Jojo Natson,LAR,WR,-2.0,30
Desmond King,LAC,CB,0.0,30
