Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Zach Ertz,PHI,TE,18.4,8
Travis Kelce,KAN,TE,22.2,9
Tyrell Williams,OAK,WR,12.2,14
DeAndre Hopkins,HOU,WR,15.0,15
Tim Patrick,DEN,WR,11.7,24
Jamison Crowder,NYJ,WR,18.6,24
Mike Williams,LAC,WR,9.6,2
Mark Andrews,BAL,TE,17.5,24
Cameron Brate,TAM,TE,17.3,11
Keenan Allen,LAC,WR,21.1,2
Scott Miller,TAM,WR,11.1,28
Mike Evans,TAM,WR,10.9,28
Hunter Henry,LAC,TE,12.9,22
Terry McLaurin,WAS,WR,9.9,26
Kyle Rudolph,MIN,TE,17.7,10
Hunter Renfrow,OAK,WR,11.6,14
Kyle Juszczyk,SFO,RB,13.3,20
Odell Beckham,CLE,WR,10.0,8
Chris Conley,JAX,WR,11.8,23
Taylor Gabriel,CHI,WR,12.7,10
Richie James,SFO,WR,6.7,20
Greg Olsen,CAR,TE,10.7,20
Auden Tate,CIN,WR,9.6,25
Anthony Miller,CHI,WR,11.4,10
Kelvin Harmon,WAS,WR,10.3,26
Allen Hurns,MIA,WR,7.3,3
Cooper Kupp,LAR,WR,8.3,5
Ben Watson,NWE,TE,8.2,3
James Washington,PIT,WR,7.9,7
Danny Amendola,DET,WR,8.7,6
Chris Godwin,TAM,WR,13.7,28
Demaryius Thomas,NYJ,WR,8.4,28
Jarvis Landry,CLE,WR,14.3,8
Keelan Cole,JAX,WR,8.1,23
KhaDarel Hodge,CLE,WR,5.1,8
Nelson Agholor,PHI,WR,8.0,1
Marvin Hall,DET,WR,4.9,6
Cole Beasley,BUF,WR,7.8,31
Amari Cooper,DAL,WR,6.8,27
Blake Jarwin,DAL,TE,5.8,13
Marcus Johnson,IND,WR,13.8,12
Larry Fitzgerald,ARI,WR,12.7,9
Dallas Goedert,PHI,TE,12.6,8
Pharoh Cooper,ARI,WR,12.5,9
Olabisi Johnson,MIN,WR,9.5,13
Kenny Golladay,DET,WR,4.4,6
Jared Cook,NOR,TE,11.3,27
Phillip Dorsett,NWE,WR,12.3,30
Vance McDonald,PIT,TE,6.3,26
Emmanuel Sanders,SFO,WR,6.3,20
Jason Witten,DAL,TE,8.3,13
Russell Gage,ATL,WR,5.2,22
Dawson Knox,BUF,TE,11.2,21
Dede Westbrook,JAX,WR,7.2,23
Kendrick Bourne,SFO,WR,13.1,20
JJ Arcega-Whiteside,PHI,WR,3.9,1
Tyler Conklin,MIN,TE,4.8,10
Eric Ebron,IND,TE,6.7,23
Patrick Ricard,BAL,FB/DL,5.7,23
Kenny Stills,HOU,WR,6.7,15
Sammy Watkins,KAN,WR,4.6,4
Albert Wilson,MIA,WR,5.6,3
Keke Coutee,HOU,WR,5.5,15
Zay Jones,OAK,WR,5.5,14
Curtis Samuel,CAR,WR,6.5,14
Jeff Wilson,SFO,RB,9.5,20
Tevin Jones,PIT,WR,4.4,7
Marquise Brown,BAL,WR,4.3,21
Jaeden Graham,ATL,TE,4.3,5
Tyler Eifert,CIN,TE,5.1,30
JuJu Smith-Schuster,PIT,WR,4.1,7
Nick Boyle,BAL,TE,4.0,24
Daniel Brown,NYJ,TE,9.0,24
Gerald Everett,LAR,TE,3.0,20
Breshad Perriman,TAM,WR,3.0,28
Irv Smith,MIN,TE,11.0,10
Jarius Wright,CAR,WR,2.9,10
Darren Fells,HOU,TE,2.8,1
Mike Gesicki,MIA,TE,5.8,7
N'Keal Harry,NWE,WR,4.8,30
Johnny Holton,PIT,WR,2.8,7
Diontae Johnson,PIT,WR,3.7,7
Zach Pascal,IND,WR,3.7,12
Hayden Hurst,BAL,TE,3.6,24
Jeremy Sprinkle,WAS,TE,9.6,4
Jordan Akins,HOU,TE,2.5,1
Seth Roberts,BAL,WR,8.5,21
Allen Robinson,CHI,WR,5.5,10
Ross Dwelley,SFO,TE,17.4,32
Ted Ginn,NOR,WR,9.4,32
Justin Hardy,ATL,WR,3.4,22
KeeSean Johnson,ARI,WR,1.4,9
Mecole Hardman,KAN,WR,3.3,4
Willie Snead,BAL,WR/RS,3.3,4
Peyton Barber,TAM,RB,9.1,4
T.J. Logan,TAM,RB,2.1,4
Wendell Smallwood,WAS,RB,2.1,10
Javon Wims,CHI,WR,2.1,10
Ben Koyack,JAX,TE,1.9,15
Byron Pringle,KAN,WR,1.9,4
Trey Quinn,WAS,WR,2.9,26
Mike Thomas,LAR,WR,1.9,5
Reggie Bonnafon,CAR,RB,2.8,5
Ben Braunecker,CHI,TE,1.8,12
Stephen Carlson,CLE,TE,7.8,14
Virgil Green,LAC,TE,1.8,22
Josh Hill,NOR,TE,2.8,27
Foster Moreau,OAK,TE,8.8,17
Jakobi Meyers,NWE,WR,1.7,30
Nick Vannett,PIT,TE,1.7,26
Robby Anderson,NYJ,WR,7.6,26
T.J. Hockenson,DET,TE,1.6,25
Andy Isabella,ARI,WR,1.6,9
Tyler Kroft,BUF,TE,1.6,21
Jordan Matthews,PHI,WR,1.6,1
Steven Sims,WAS,WR,2.6,26
Marquise Goodwin,SFO,WR,1.5,20
Josh Oliver,JAX,TE,1.5,15
C.J. Uzomah,CIN,TE,2.5,30
Darrell Daniels,ARI,TE,1.4,6
Christian Blake,ATL,WR,1.3,22
Troy Fumagalli,DEN,TE,7.3,2
Matt LaCosse,NWE,TE,2.3,3
Alex Erickson,CIN,WR,1.0,25
Hale Hentges,WAS,TE,1.0,4
Wyatt Teller,CLE,G,0.5,4
Vyncint Smith,NYJ,WR,-2.0,4
Mike Hughes,MIN,CB,0.0,4
Desmond King,LAC,DB,0.0,4
De'Anthony Thomas,BAL,WR/RS,0.0,4
