Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Donte Moncrief,JAX,WR,4.1,9
Michael Crabtree,BAL,WR,4.0,15
Jarius Wright,CAR,WR,4.0,32
Jake Kumerow,GNB,WR,4.9,18
Chris Moore,BAL,WR,3.9,15
Logan Paulsen,ATL,TE,2.9,22
Kyle Rudolph,MIN,TE,5.9,10
Anthony Sherman,KAN,RB,3.9,26
Mike Gesicki,MIA,TE,2.8,2
Darius Jennings,TEN,WR,4.7,4
Dalton Schultz,DAL,TE,2.7,14
Trent Taylor,SFO,WR,4.7,22
Nick Vannett,SEA,TE,3.7,4
Xavier Grimble,PIT,TE,2.6,29
David Moore,SEA,WR,3.6,12
Bobo Wilson,TAM,WR,2.6,12
Zach Ertz,PHI,TE,4.5,12
Michael Floyd,WAS,WR,3.5,30
Auden Tate,CIN,WR,2.5,17
Matt Flanagan,WAS,TE,2.4,5
Russell Gage,ATL,WR,3.4,26
Scott Simonson,NYG,TE,3.4,19
Durham Smythe,MIA,TE,4.4,2
Tavon Austin,DAL,WR,2.0,7
Dede Westbrook,JAX,WR,2.0,9
Kelvin Benjamin,KAN,WR,1.9,19
Brandon Bolden,MIA,RB,1.9,24
Kyle Williams,BUF,RDT,1.9,24
Nick Bellore,DET,RB,1.8,19
Anthony Firkser,TEN,TE,1.8,23
Ryan Griffin,HOU,TE,1.8,20
Chris Herndon,NYJ,TE,1.8,21
Darvin Kidsy,WAS,WR,1.8,30
Taywan Taylor,TEN,WR,2.8,4
Marcell Ateman,OAK,WR,1.7,24
Jaron Brown,SEA,WR,1.7,12
John Brown,BAL,WR,1.7,15
Jehu Chesson,WAS,WR,1.7,30
Jamison Crowder,WAS,WR,1.7,30
Allen Lazard,GNB,WR,1.7,18
Jordan Leggett,NYJ,TE,1.7,21
Robert Tonyan,GNB,TE,1.7,17
Laquon Treadwell,MIN,WR,1.7,10
Ross Dwelley,SFO,TE,1.6,18
Elijhaa Penny,NYG,RB,1.6,6
Jordan Thomas,HOU,TE,1.6,20
C.J. Uzomah,CIN,TE,1.6,25
Ray-Ray McCloud,BUF,WR,1.5,14
J'Mon Moore,GNB,WR,1.5,18
Johnny Mundt,LAR,TE,1.5,7
Ryan Grant,IND,WR,1.4,21
Noah Brown,DAL,WR,1.3,7
Darren Fells,CLE,TE,1.3,15
JJ Jones,NYJ,WR,1.3,13
Josh Bellamy,CHI,WR,1.2,3
James Develin,NWE,RB,1.2,16
Roosevelt Nix,PIT,RB,1.2,31
Ryan Switzer,PIT,WR,1.2,20
Ryan Hewitt,IND,TE,7.1,1
John Ross,CIN,WR,1.1,17
Blake Bell,JAX,TE,1.0,31
Pharoh Cooper,ARI,WR,0.0,16
Mike Pouncey,LAC,C,0.0,16
Jojo Natson,LAR,WR,0.0,29
Jahleel Addae,LAC,S,-2.0,29
