Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
MarQueis Gray,MIA,TE,0.3,26
Mike Tolbert,BUF,RB,4.6,19
Charcandrick West,KAN,RB,8.3,9
Bobby Rainey,BAL,RB,1.1,8
Matt Breida,SFO,RB,3.9,4
Jamaal Charles,DEN,RB,6.4,2
Randall Cobb,GNB,WR,10.9,15
Dwayne Washington,DET,RB,0.1,21
Jamaal Williams,GNB,RB,11.2,31
Giovani Bernard,CIN,RB,0.4,13
Sean Mannion,LAR,QB,-0.1,32
T.Y. Hilton,IND,WR,34.5,32
Terrance Williams,DAL,WR,23.1,30
Jared Cook,OAK,TE,20.6,30
Julio Jones,ATL,WR,17.8,28
Golden Tate,DET,WR,18.3,27
Doug Baldwin,SEA,WR,23.8,27
Marvin Jones,DET,WR,29.7,27
Jeremy Maclin,BAL,WR,17.8,23
Devin Funchess,CAR,WR,13.6,23
DeAndre Hopkins,HOU,WR,20.6,26
Alshon Jeffery,PHI,WR,26.4,4
Julius Thomas,MIA,TE,20.4,26
Deonte Thompson,BUF,WR,21.1,21
Tyler Kroft,CIN,TE,9.9,10
DeVante Parker,MIA,WR,12.6,10
Marqise Lee,JAX,WR,21.5,3
Dez Bryant,DAL,WR,13.3,30
Travis Kelce,KAN,TE,20.3,17
Vernon Davis,WAS,TE,13.2,9
Delanie Walker,TEN,TE,12.1,21
Evan Engram,NYG,TE,17.0,20
Larry Fitzgerald,ARI,WR,12.0,22
Rishard Matthews,TEN,WR,17.0,2
Sterling Shepard,NYG,WR,12.0,7
Demaryius Thomas,DEN,WR,21.0,20
Robert Woods,LAR,WR,23.0,25
Marquise Goodwin,SFO,WR,8.8,18
Sammy Watkins,LAR,WR,13.7,25
Michael Thomas,NOR,WR,14.5,31
Jack Doyle,IND,TE,14.3,23
Josh Doctson,WAS,WR,8.9,19
Ted Ginn,NOR,WR,15.9,31
Jimmy Graham,SEA,TE,10.9,31
Amari Cooper,OAK,WR,9.8,9
Cooper Kupp,LAR,WR,8.4,25
Davante Adams,GNB,WR,12.3,15
Zay Jones,BUF,WR,17.3,21
John Brown,ARI,WR,6.2,22
Cody Latimer,DEN,WR,7.1,20
Nick O'Leary,BUF,TE,7.1,27
Marcedes Lewis,JAX,TE,7.9,19
Brian Quick,WAS,WR,7.9,19
Robby Anderson,NYJ,WR,14.8,5
Keelan Cole,JAX,WR,7.7,3
Coby Fleener,NOR,TE,6.6,2
Jordan Matthews,BUF,WR,8.6,21
Stephen Anderson,HOU,TE,8.4,25
Johnny Holton,OAK,WR,11.4,9
Trey Burton,PHI,TE,12.1,31
Paul Richardson,SEA,WR,7.1,31
De'Anthony Thomas,KAN,WR,7.1,24
Ben Watson,BAL,TE,11.1,18
Michael Crabtree,OAK,WR,7.0,9
Kendrick Bourne,SFO,WR,5.9,18
Brent Celek,PHI,TE,6.9,31
Ryan Grant,WAS,WR,6.9,19
Jermaine Kearse,NYJ,WR,5.8,5
Nelson Agholor,PHI,WR,5.6,4
Austin Hooper,ATL,TE,6.6,11
Eric Ebron,DET,TE,6.5,6
Jordy Nelson,GNB,WR,7.5,15
Tavarres King,NYG,WR,12.3,7
Will Fuller,HOU,WR,5.2,26
Lance Kendricks,GNB,TE,5.2,24
Jarvis Landry,MIA,WR,15.2,10
Allen Hurns,JAX,WR,6.1,3
Emmanuel Sanders,DEN,WR,4.0,20
T.J. Jones,DET,WR,4.9,27
Maxx Williams,BAL,TE,5.9,18
Corey Davis,TEN,WR,4.8,2
Brandon LaFell,CIN,WR,4.8,1
Breshad Perriman,BAL,WR,5.8,23
Seth Roberts,OAK,WR,4.8,9
Kenny Stills,MIA,WR,5.8,10
George Kittle,SFO,TE,5.7,14
Justin Hardy,ATL,WR,4.6,28
Logan Thomas,BUF,TE,4.5,27
Cole Beasley,DAL,WR,18.4,30
Jermaine Gresham,ARI,TE,10.3,16
Mohamed Sanu,ATL,WR,11.3,28
Bruce Ellington,HOU,WR,5.2,26
Trent Taylor,SFO,WR,4.2,18
Eric Decker,TEN,WR,11.1,2
Rhett Ellison,NYG,TE,4.1,20
Austin Seferian-Jenkins,NYJ,TE,4.0,22
Brandon Williams,IND,TE,4.0,23
Mike Wallace,BAL,WR,11.9,23
Aldrick Robinson,SFO,WR,3.8,18
Demarcus Robinson,KAN,WR,3.8,24
Terrelle Pryor,WAS,WR,3.7,19
Chester Rogers,IND,WR,2.7,32
Andre Holmes,BUF,WR,2.6,21
Chris Moore,BAL,WR,2.6,23
Troy Niklas,ARI,TE,2.6,16
JJ Nelson,ARI,WR,2.5,22
Bernard Reedy,TAM,WR,2.5,17
Andre Ellington,ARI,RB,3.4,25
Adam Humphries,TAM,WR,3.4,17
Isaiah McKenzie,DEN,WR,2.4,20
Shane Vereen,NYG,RB,4.4,29
Garrett Celek,SFO,TE,2.3,14
Mike Evans,TAM,WR,2.3,17
Josh Malone,CIN,WR,2.3,1
Luke Stocker,TAM,TE,9.3,4
A.J. Derby,DEN,TE,2.1,15
Charles Sims,TAM,RB,3.1,15
Torrey Smith,PHI,WR,2.1,4
Jehu Chesson,KAN,WR,2.0,24
Darren Fells,DET,TE,2.0,6
Tyler Lockett,SEA,WR,3.0,6
Tanner McEvoy,SEA,WR,2.0,6
Luke Willson,SEA,TE,8.0,6
Cameron Brate,TAM,TE,1.9,4
Derrick Coleman,ATL,RB,1.9,3
Pharoh Cooper,LAR,WR,1.9,25
Anthony Fasano,MIA,TE,2.9,26
Chris Godwin,TAM,WR,1.9,17
Aaron Ripkowski,GNB,RB,1.9,31
Tyler Higbee,LAR,TE,7.8,32
Mack Hollins,PHI,WR,1.8,4
Levine Toilolo,ATL,TE,1.8,11
Brandon Coleman,NOR,WR,1.7,31
Donte Moncrief,IND,WR,1.7,32
Tommy Bohanon,JAX,RB,1.6,30
Brice Butler,DAL,WR,1.6,30
A.J. Green,CIN,WR,1.6,1
O.J. Howard,TAM,TE,-0.4,4
James O'Shaughnessy,JAX,TE,1.6,19
Eric Tomlinson,NYJ,TE,1.6,22
Derek Carrier,LAR,TE,1.5,32
Richard Rodgers,GNB,TE,1.5,24
Jason Witten,DAL,TE,1.5,12
Roger Lewis,NYG,WR,1.4,7
Jaron Brown,ARI,WR,7.3,22
Ross Travis,KAN,TE,1.3,17
Jay Prosch,HOU,RB,1.1,28
Brian Mihalik,DET,LT,0.6,28
Taywan Taylor,TEN,WR,0.6,2
Willie Snead,NOR,WR,-2.0,31
Mike Pouncey,MIA,C,0.0,31
Marshall Newhouse,OAK,RT,-2.0,31
Kaelin Clay,CAR,WR,0.0,31
