Player Name,Position,Team,Total Fantasy Points,Opposing Team Rank
Matt Forte,NYJ,RB,6.6,32
Paul Perkins,NYG,RB,4.5,9
Rex Burkhead,NWE,RB,3.3,11
Orleans Darkwa,NYG,RB,2.3,9
Tavon Austin,LAR,WR,0.8,26
Matt Breida,SFO,RB,1.1,3
James Conner,PIT,RB,1.1,14
C.J. Prosise,SEA,RB,1.1,21
John Brown,ARI,WR,8.2,15
Branden Oliver,LAC,RB,1.0,5
Kasey Redfern,DET,P,1.0,5
Kerwynn Williams,ARI,RB,8.2,31
Dion Lewis,NWE,RB,0.9,11
Joe Mixon,CIN,RB,5.4,22
Jamaal Williams,GNB,RB,0.9,10
Tyler Ervin,HOU,RB,6.6,13
Michael Burton,CHI,RB,0.7,13
Matthew Dayes,CLE,RB,3.6,18
Golden Tate,DET,WR,21.4,18
Robert Turbin,IND,RB,1.3,29
Latavius Murray,MIN,RB,0.6,15
Sterling Shepard,NYG,WR,12.0,24
Ted Ginn,NOR,WR,9.8,8
Tyreek Hill,KAN,WR,26.8,29
Jerick McKinnon,MIN,RB,6.7,15
Cordarrelle Patterson,OAK,WR,1.7,23
D'Onta Foreman,HOU,RB,0.4,13
Travis Kelce,KAN,TE,9.4,8
Wendell Smallwood,PHI,RB,1.9,8
De'Anthony Thomas,KAN,WR,1.2,29
Chris Thompson,WAS,RB,15.6,2
DeAndre Washington,OAK,RB,4.2,8
Danny Woodhead,BAL,RB,6.7,30
Eddie Lacy,SEA,RB,0.3,21
Michael Campanaro,BAL,WR,0.2,3
John Kuhn,NOR,RB,0.2,1
Darren Sproles,PHI,RB,9.5,1
Justin Davis,LAR,RB,0.1,28
Alfred Morris,DAL,RB,0.1,24
Fozzy Whittaker,CAR,RB,0.1,25
Tommy Bohanon,JAX,RB,7.1,12
Kyle Juszczyk,SFO,RB,3.7,3
Theo Riddick,DET,RB,14.6,4
Doug Baldwin,SEA,WR,10.0,27
Stefon Diggs,MIN,WR,27.7,17
Antonio Brown,PIT,WR,29.2,13
Adam Thielen,MIN,WR,24.7,17
Austin Hooper,ATL,TE,20.8,7
Danny Amendola,NWE,WR,16.0,30
Zach Ertz,PHI,TE,17.3,30
Brandin Cooks,NWE,WR,11.8,30
Nelson Agholor,PHI,WR,20.6,30
Randall Cobb,GNB,WR,17.5,19
Michael Crabtree,OAK,WR,14.3,23
Pierre Garcon,SFO,WR,14.1,28
Jordy Nelson,GNB,WR,20.9,19
Cooper Kupp,LAR,WR,17.6,26
Delanie Walker,TEN,TE,14.6,26
Larry Fitzgerald,ARI,WR,13.4,15
A.J. Green,CIN,WR,12.4,2
Rishard Matthews,TEN,WR,12.1,10
Corey Davis,TEN,WR,12.9,10
Kenny Golladay,DET,WR,22.9,18
Terrance Williams,DAL,WR,12.8,25
Demaryius Thomas,DEN,WR,11.7,6
Julio Jones,ATL,WR,10.6,16
Terrelle Pryor,WAS,WR,12.6,20
Amari Cooper,OAK,WR,17.2,23
Ryan Grant,WAS,WR,10.1,20
Jordan Matthews,BUF,WR,8.1,21
Jermaine Kearse,NYJ,WR,12.9,5
Paul Richardson,SEA,WR,9.9,27
Jason Witten,DAL,TE,18.9,32
Sammy Watkins,LAR,WR,10.8,26
T.Y. Hilton,IND,WR,6.7,7
Jared Cook,OAK,TE,10.6,18
Jeremy Maclin,BAL,WR,13.6,3
DeAndre Hopkins,HOU,WR,18.5,1
Coby Fleener,NOR,TE,16.4,1
Roger Lewis,NYG,WR,9.4,24
Tyrell Williams,LAC,WR,10.4,4
Charles Clay,BUF,TE,15.3,27
Corey Coleman,CLE,WR,16.3,12
Russell Shepard,CAR,WR,13.3,22
Robert Woods,LAR,WR,8.3,26
Tommylee Lewis,NOR,WR,7.2,8
Shane Vereen,NYG,RB,14.1,9
Donte Moncrief,IND,WR,6.0,7
Davante Adams,GNB,WR,7.7,19
Mohamed Sanu,ATL,WR,10.7,16
C.J. Fiedorowicz,HOU,TE,8.6,10
Michael Thomas,NOR,WR,9.5,8
Evan Engram,NYG,TE,8.4,17
Virgil Green,DEN,TE,5.4,5
Travis Benjamin,LAC,WR,13.3,4
Martellus Bennett,GNB,TE,7.3,9
Dez Bryant,DAL,WR,6.3,25
Chris Conley,KAN,WR,6.3,29
JJ Nelson,ARI,WR,15.3,15
Seth Devalve,CLE,TE,8.2,3
Allen Hurns,JAX,WR,7.2,32
Jack Doyle,IND,TE,6.1,20
Jesse James,PIT,TE,22.1,29
Gerald Everett,LAR,TE,4.9,25
Zach Miller,CHI,TE,7.9,25
Alshon Jeffery,PHI,WR,6.8,25
Marvin Jones,DET,WR,11.7,18
Albert Wilson,KAN,WR,8.7,29
Taylor Gabriel,ATL,WR,6.6,16
Jordan Reed,WAS,TE,8.6,15
Keenan Allen,LAC,WR,14.5,4
Andre Ellington,ARI,RB,5.5,31
A.J. Derby,DEN,TE,6.4,5
Will Tye,NYJ,TE,6.4,22
Kendall Wright,CHI,WR,6.4,22
Rob Gronkowski,NWE,TE,5.3,12
Cole Beasley,DAL,WR,6.2,25
T.J. Jones,DET,WR,5.2,18
Ricardo Louis,CLE,WR,5.2,12
Dion Sims,CHI,TE,5.1,12
Brice Butler,DAL,WR,4.0,25
Torrey Smith,PHI,WR,4.0,25
Josh Bellamy,CHI,WR,5.7,25
George Kittle,SFO,TE,7.7,11
Kyle Rudolph,MIN,TE,11.6,4
Emmanuel Sanders,DEN,WR,5.6,6
Kelvin Benjamin,CAR,WR,3.5,22
Eric Tomlinson,NYJ,TE,4.5,22
Brandon LaFell,CIN,WR,5.4,2
Robby Anderson,NYJ,WR,6.2,5
Nick O'Leary,BUF,TE,3.2,27
Bennie Fowler,DEN,WR,17.1,6
Marquise Goodwin,SFO,WR,5.1,28
Zay Jones,BUF,WR,3.1,21
Jarius Wright,MIN,WR,3.1,17
Devin Funchess,CAR,WR,4.0,22
Jeff Heuerman,DEN,TE,3.0,5
Duke Johnson,CLE,RB,4.0,18
David Njoku,CLE,TE,4.0,3
Seth Roberts,OAK,WR,8.9,23
Austin Ekeler,LAC,RB,3.8,5
Lance Kendricks,GNB,TE,3.8,9
James O'Shaughnessy,JAX,TE,2.8,23
Greg Olsen,CAR,TE,3.8,16
Antonio Gates,LAC,TE,3.7,31
Tyler Higbee,LAR,TE,3.7,25
Allen Robinson,JAX,WR,2.7,32
Jermaine Gresham,ARI,TE,4.5,24
Demetrius Harris,KAN,TE,9.5,8
Deonte Thompson,CHI,WR,2.5,8
Stephen Anderson,HOU,TE,3.4,10
Nick Boyle,BAL,TE,2.4,19
Martavis Bryant,PIT,WR,3.4,13
Jamison Crowder,WAS,WR,2.4,20
Taywan Taylor,TEN,WR,3.4,10
Kenny Britt,CLE,WR,2.3,12
Brandon Coleman,NOR,WR,3.3,8
Arrelious Benn,JAX,WR,2.2,32
Derek Carrier,LAR,WR,2.2,26
Tyler Boyd,CIN,WR,2.1,2
Brent Celek,PHI,TE,2.1,2
Brian Quick,WAS,WR,2.1,20
Eli Rogers,PIT,WR,3.1,13
Eric Decker,TEN,WR,4.0,10
Brandon Marshall,NYG,WR,2.0,24
ArDarius Stewart,NYJ,WR,3.0,5
Nick Vannett,SEA,TE,2.0,6
Eric Ebron,DET,TE,2.9,14
Rhett Ellison,NYG,TE,1.9,17
Jimmy Graham,SEA,TE,3.8,6
Tyler Lockett,SEA,WR,1.8,27
Trent Taylor,SFO,WR,1.8,28
Mike Wallace,BAL,WR,1.8,3
Aldrick Robinson,SFO,WR,1.7,28
Laquon Treadwell,MIN,WR,1.7,17
Kevin White,CHI,WR,2.6,17
Patrick DiMarco,BUF,RB,1.5,19
Tyler Kroft,CIN,TE,1.5,21
Breshad Perriman,BAL,WR,1.5,3
Maxx Williams,BAL,TE,1.5,19
Tyler Eifert,CIN,TE,1.4,21
Kamar Aiken,IND,WR,1.3,7
Matt Hazel,IND,WR,1.1,7
Andre Holmes,BUF,WR,7.1,21
Kalif Raymond,NYJ,WR,0.0,5
Jabrill Peppers,CLE,S,0.0,5
